0.230000	0.001505	0.002471	0.003759	0.002793	-0.000749	0.002471	0.002149	0.004725	0.002149	0.002471	0.000217	0.002793	0.003115	0.001183	0.046263	0.000539	0.003115	0.002149	0.002793	0.002149	0.002471	0.002149	-0.006545	-0.006223	-0.000427	0.006979	0.000861	-0.004613	0.002471	0.001827	-0.028441	0.002149
0.240000	0.002149	-0.003003	0.000217	0.002793	0.002149	0.003115	0.002793	0.006013	0.002149	0.002793	0.000539	0.002149	0.003437	0.000217	0.068803	0.001505	0.001183	-0.000427	-0.007189	0.003759	0.003437	0.003437	-0.021035	0.000861	-0.031983	0.004403	0.003437	0.019859	-0.001393	0.001505	0.001505	0.003759
0.250000	0.002793	-0.017493	0.002149	0.002149	0.000861	0.002471	0.002149	0.002149	0.003115	0.002471	-0.000105	0.002471	-0.001071	0.003115	0.033061	0.002471	0.002471	0.001827	0.003437	0.002471	0.001827	0.014707	-0.014917	0.003759	-0.005579	0.004081	0.004081	0.024367	0.002149	0.002149	0.003115	-0.002037
0.260000	0.001505	0.002149	0.004081	0.002471	0.002793	0.002471	0.002149	0.001505	0.002471	0.001827	0.002793	0.002149	0.001183	0.002149	0.061719	-0.001393	0.002149	0.000861	-0.004613	-0.000749	0.003115	-0.001715	0.012775	0.002793	0.005047	0.004081	0.010521	-0.031339	-0.002037	0.005691	0.002471	0.000861
0.270000	0.002149	0.005369	0.004403	0.007623	0.002471	0.002471	0.001183	0.001505	0.002149	-0.003969	0.002793	0.003115	0.000539	0.002793	0.042399	0.001183	0.002471	0.005691	0.004725	0.002471	-0.000105	0.004081	0.016639	0.002149	0.001505	-0.001715	-0.112162	-0.032305	0.003115	0.002149	-0.007833	0.002471
0.280000	0.001183	0.003437	0.003115	0.004403	0.003115	0.001827	0.003437	0.002793	0.003115	0.003115	0.002793	0.002793	0.006657	0.002471	0.067193	0.002471	0.002471	0.007945	0.001183	0.001827	0.019537	0.002793	-0.001715	-0.031017	0.005047	0.003115	0.005369	0.022435	0.002149	0.020825	-0.001393	0.003437
0.290000	0.012131	0.002149	0.004081	0.004081	0.002793	0.002149	0.002793	0.001827	0.002471	0.001505	0.002471	0.001827	0.000217	0.002471	0.033383	0.002471	0.002793	-0.019425	0.002471	0.002471	0.001827	0.003437	-0.032627	0.005047	0.003759	0.002471	0.001827	0.001827	-0.011053	-0.005579	0.004403	0.003759
0.300000	0.002793	0.002149	0.002793	0.000539	0.002471	0.002793	0.002793	0.002471	0.001827	0.002471	0.002149	0.006335	0.005369	0.002471	0.058177	0.002793	0.001827	0.004403	0.000539	0.003437	0.000217	0.001183	-0.042610	0.002149	0.002793	0.003759	0.001183	-0.028119	-0.033915	0.004725	0.003115	-0.002359
0.310000	0.003437	0.003437	0.002793	0.003115	0.002149	0.004725	0.002149	0.002471	0.000217	0.003437	0.002471	0.003115	0.003115	0.002149	0.045941	0.001827	0.001827	-0.000427	0.003437	0.002471	0.002471	0.001505	-0.009121	0.001505	0.001827	0.002471	0.004081	-0.022323	-0.003003	0.002471	0.002471	-0.000105
0.320000	0.000539	0.002149	0.004081	0.002149	0.001827	0.002793	0.002149	0.002793	0.001827	0.002793	0.002149	0.002149	0.004081	0.003115	0.059143	0.002471	-0.009121	0.001505	0.001827	0.004725	0.002471	-0.005257	0.014063	0.004403	0.001505	0.002149	0.003437	0.013419	0.005047	0.001827	0.008911	0.005047
0.330000	0.003437	0.002471	0.002149	0.002149	0.002149	0.003437	0.002793	-0.000427	0.003437	0.002471	0.000861	0.002793	0.005369	0.013097	0.034671	0.001827	0.000861	0.003759	-0.000105	0.000539	0.001827	0.001505	0.038535	0.003759	-0.004935	0.004725	0.002793	0.007945	0.003115	0.001183	-0.018459	0.001827
0.340000	0.002149	0.010843	0.001505	0.002471	0.002149	0.001505	0.002471	0.004403	0.001827	0.002793	-0.000749	0.002149	0.006657	0.002471	0.054635	0.002793	0.000861	0.003437	0.012131	0.003115	0.001827	0.007623	-0.012019	-0.000427	-0.012985	-0.000105	0.002471	-0.000105	0.005047	0.003759	0.002471	0.003115
0.350000	0.001827	0.006013	0.003115	0.002471	0.002149	0.002793	0.002149	0.003115	0.002149	0.002471	0.002149	0.002471	0.003115	0.001505	0.035959	0.001505	0.002471	0.004081	-0.013629	0.003759	0.002793	0.006013	-0.028763	0.004081	0.012775	0.004081	0.006335	-0.054846	0.004403	0.001183	0.005047	0.002793
0.360000	0.001827	0.004081	0.004725	0.002149	0.003437	0.002471	0.002471	0.001183	0.002471	0.003759	0.001827	0.001827	0.012775	0.002149	0.052703	0.000217	0.003115	0.007945	0.002793	0.002471	0.005691	0.000861	-0.050016	-0.002037	-0.005257	0.002149	0.009233	-0.075132	0.002149	0.002793	0.001183	-0.000427
0.370000	0.003437	-0.001071	0.002149	0.005369	0.004081	0.002149	-0.001071	0.001827	0.002471	0.001183	0.001827	0.003115	0.004403	0.002471	0.014063	0.002471	0.001827	0.011165	0.003437	0.001827	0.009555	0.003759	0.017927	0.000861	-0.017171	0.003437	0.018249	0.007301	0.004081	0.010843	0.004081	0.007301
0.380000	-0.000427	0.003437	0.003437	-0.001715	0.002149	0.001505	0.003115	0.003115	0.002149	0.002149	0.002149	0.001827	0.004725	0.002471	0.058821	0.002149	0.002793	0.008589	0.002149	0.003759	0.013741	0.004725	0.053347	0.010843	0.005047	-0.001071	0.000217	0.073311	0.003115	-0.000427	0.002793	0.003115
0.390000	0.022435	0.003437	0.002793	0.001505	0.002793	0.002471	0.001827	0.006335	0.002471	0.003115	0.002149	-0.000427	0.002793	0.003759	0.011487	0.001505	0.002149	0.018571	0.001827	0.001827	0.002471	0.002471	0.023723	0.004081	0.003759	0.002471	0.004081	-0.005901	0.007945	0.003115	0.003115	0.001183
0.400000	-0.000105	0.004403	0.003115	0.003437	0.002793	0.005369	0.003115	0.004081	0.004725	0.002471	0.002793	0.002793	0.003115	0.001505	0.038535	0.002793	0.002471	0.005691	0.003115	0.002149	0.004725	0.005369	-0.088334	0.000539	-0.005257	0.006335	0.000861	-0.063862	-0.007189	0.002471	0.009555	-0.005579
0.410000	0.001505	0.001505	0.007945	0.001827	0.001505	-0.000105	0.002793	0.001183	0.001505	0.002149	0.002793	0.002149	0.002149	0.002149	0.021791	0.001827	0.001505	0.000539	0.002149	0.002793	0.001827	-0.000105	-0.002681	-0.001071	0.001827	-0.003647	0.001827	-0.104756	0.003759	0.003759	0.004081	0.003115
0.420000	0.004725	0.003437	-0.001715	0.002471	0.002471	0.002471	0.002471	0.002149	0.002793	0.001827	0.002149	0.001505	0.003437	0.002149	0.050127	0.003115	0.000861	0.002471	0.001183	0.001183	0.002471	-0.000105	0.066871	0.004725	0.000861	0.006657	-0.002681	0.000539	-0.000105	0.000861	0.013419	0.001183
0.430000	0.003759	0.002471	0.003437	0.002149	0.002149	0.001827	0.001505	-0.000749	0.002471	0.001183	-0.000105	0.002793	0.001827	0.001505	0.021469	0.001827	0.002471	0.011809	0.002471	0.002793	0.002149	0.002149	0.070091	0.000861	-0.010409	0.001827	-0.003325	0.112595	0.001505	0.003115	-0.002359	0.004725
0.440000	-0.000749	0.002793	0.001827	0.002793	-0.004935	0.002793	0.002471	0.002793	0.002793	0.001827	0.002471	0.002471	0.003115	0.002149	0.044653	0.002471	0.001183	-0.000105	0.001505	0.002149	0.003115	-0.005257	-0.071268	0.001505	0.004081	0.002149	0.001505	0.080395	0.004725	0.003759	0.001183	0.001827
0.450000	0.003115	-0.030373	0.004081	0.002149	0.003437	0.002149	0.002471	0.002149	0.002471	0.002471	0.001827	0.002471	0.003759	0.002471	0.013097	0.003759	0.002471	-0.008799	0.000539	0.001827	0.002149	0.016961	0.000539	0.001827	0.000861	0.005047	-0.009121	0.044009	0.001505	0.000217	-0.000105	0.003437
0.460000	0.000539	0.004403	0.005691	0.001827	0.001505	0.001827	0.002149	0.002471	0.002793	0.005369	0.002793	0.002793	0.005047	0.002149	0.040467	0.002793	0.001827	0.004081	0.004081	0.002149	0.002471	0.001827	0.138356	0.000539	0.005691	0.003437	-0.010409	-0.029085	0.002793	-0.013951	0.001505	0.000217
0.470000	0.002793	0.003437	0.005369	-0.005257	0.001827	0.002149	-0.005579	0.001505	0.002471	0.003759	0.003437	0.002149	0.006335	0.001827	0.043043	0.002793	0.002793	0.007945	-0.002359	0.003437	0.002471	0.005047	0.076531	0.006013	-0.001071	0.003437	0.003437	-0.030695	0.002471	-0.003003	0.005047	0.003115
0.480000	0.036281	0.001827	0.006657	0.002471	0.002149	0.002471	0.001827	0.001827	0.002149	0.001827	0.002149	0.002149	0.004403	0.003115	0.052059	0.001505	0.002149	-0.003003	0.001505	0.002793	0.002471	0.002149	-0.049372	-0.002037	0.003115	0.002471	0.001827	-0.022967	0.006013	0.000217	0.004403	0.002793
0.490000	-0.003647	0.002149	0.003759	0.003437	0.001505	0.002471	0.003115	-0.000749	0.002471	0.002471	0.002793	0.004725	0.001183	0.001827	0.027265	0.002149	0.002471	-0.007511	0.003759	0.001827	0.003115	0.006657	-0.029407	0.002471	0.001505	0.011809	0.005047	-0.002359	0.002471	0.001505	0.000217	0.004403
0.500000	0.000217	0.002471	0.005047	0.001505	0.002149	0.002149	0.002149	0.000539	0.001505	0.002793	0.002149	-0.000105	0.005369	0.002471	0.042399	0.002149	0.002471	0.009555	0.002793	0.001505	0.002471	0.000861	-0.012985	0.003759	0.003759	0.011809	0.004081	0.008589	0.008589	0.001183	0.002471	0.000217
0.510000	0.002793	0.003115	0.000861	0.003759	0.002471	0.001183	0.002471	0.003115	0.004403	0.002471	0.002149	0.002149	0.010199	0.001505	0.028875	0.001827	0.002793	0.008911	0.002793	-0.002359	0.002793	0.003759	-0.035847	0.000539	-0.007511	0.002149	0.005047	0.032739	0.001827	0.006657	0.001505	0.004081
0.520000	0.001827	0.000861	0.004081	0.001827	0.001827	0.002793	0.001827	0.003759	0.002149	0.004403	0.003115	0.002471	0.006013	-0.001715	0.046263	0.002149	0.001505	0.009233	0.004081	0.003437	0.003115	0.003115	0.121612	0.001183	0.004403	0.001505	0.002793	-0.062252	0.002793	0.004725	0.010843	0.008589
0.530000	0.004403	0.001827	0.002471	0.001827	0.002149	0.002471	0.002149	0.000217	0.002471	0.002471	0.000861	0.002149	0.004403	0.001827	0.029197	0.002471	0.002793	-0.005257	0.002471	0.001505	0.001827	0.003437	0.000861	0.002793	0.002149	0.001505	0.002471	0.007301	0.002149	0.003759	-0.002359	0.009233
0.540000	0.002149	0.002471	0.004081	0.001505	0.003759	0.001827	0.002793	0.001505	0.002471	0.001183	0.003115	0.002793	0.003115	0.002149	0.044009	0.001827	0.003115	-0.017171	0.002149	0.002471	0.002471	-0.011697	-0.123432	0.001827	0.009555	0.001827	0.002793	0.064617	0.002149	0.002149	0.003759	0.000539
0.550000	0.002471	0.002471	0.003759	0.003115	0.002793	0.002149	0.002149	0.004081	0.002793	0.002471	0.002793	0.002471	0.006335	0.002471	0.030485	0.003759	0.001827	-0.006545	-0.003969	0.002793	0.003115	0.004403	0.103257	0.002471	0.004725	0.000539	0.001827	0.103257	0.012453	0.003437	0.003437	0.002149
0.560000	0.000861	0.002149	0.004081	0.002471	0.001827	0.002793	0.001827	0.002793	0.002793	0.002793	0.003115	0.002149	0.005369	0.002471	0.039823	0.002793	0.002149	0.023723	0.003759	0.002471	0.001827	-0.000749	0.168624	0.004081	0.001183	0.001827	-0.000749	-0.012341	0.001827	0.004725	0.001827	0.003437
0.570000	0.001183	0.001183	0.005369	0.001827	0.002471	0.002149	0.003115	0.005047	0.002149	0.000217	0.002149	0.002471	0.012131	0.001827	0.025655	0.001827	-0.002359	0.024045	0.002793	0.002793	0.002149	0.005047	0.085547	0.024367	0.003115	0.002471	-0.003647	-0.001715	0.002471	-0.000427	0.006335	0.003115
0.580000	0.006657	0.001827	0.003759	0.001183	0.002471	0.001827	0.001183	0.004403	0.002471	0.003115	0.002471	0.002149	-0.001393	0.002149	0.045297	0.002793	0.002471	-0.019425	0.001827	0.003115	-0.000105	0.001505	-0.116026	0.001827	0.000539	0.000539	-0.002037	-0.065150	0.004081	0.001505	0.003437	0.002471
0.590000	0.001183	0.002793	0.002149	0.002793	0.002471	0.002149	0.001827	-0.000105	0.002793	0.002471	0.001827	0.001827	-0.004613	0.002793	0.005369	0.002149	0.001505	-0.020713	0.002793	0.003437	0.001827	0.000539	-0.063218	0.004081	0.000861	0.001183	0.004725	-0.049050	-0.003969	0.002793	0.003437	-0.019103
0.600000	0.003759	0.002149	0.003115	0.002149	0.001827	-0.003325	0.001827	0.000861	0.000861	0.002793	0.002471	0.002149	0.007623	0.002471	0.031773	0.001505	0.002471	-0.010087	0.001505	0.001183	0.001505	0.001183	-0.001715	-0.000427	-0.000427	0.011487	0.001827	0.063329	-0.015883	0.002149	0.006657	-0.002037
0.610000	0.001505	0.002793	0.002149	0.002793	0.002149	0.001183	0.002149	0.005047	0.002471	0.002793	0.002793	0.003437	0.013741	0.002471	0.010843	0.001505	0.002471	0.011487	0.001827	0.000539	0.003115	0.002149	0.091665	0.001183	0.004081	0.011165	0.004081	0.119680	0.005369	0.004081	0.000861	0.000861
0.620000	0.002471	0.002793	0.006013	0.002471	0.002149	0.002149	0.001827	0.004081	0.001827	0.002471	0.002149	0.002471	-0.003647	0.001505	0.047873	0.002471	0.002471	0.010199	0.002471	0.005047	0.003437	-0.000105	0.253954	0.002149	0.001827	0.001505	0.002149	0.008267	0.002793	0.001827	0.008911	0.002149
0.630000	0.001505	0.002149	0.003759	0.002793	0.002471	0.002793	0.002471	-0.010087	0.002471	0.002793	0.002149	0.002149	-0.007833	0.002793	0.013097	0.003115	0.002793	0.004081	0.002471	0.002793	0.002471	-0.000749	-0.342393	0.003759	-0.000105	0.001505	0.000861	-0.010731	0.000861	-0.000105	0.010843	0.002471
0.640000	-0.001071	-0.005901	0.005369	0.001827	0.000217	0.002149	0.001827	0.002793	0.002149	0.002471	0.002471	0.002149	0.014063	-0.001393	0.033383	0.002793	0.003115	0.000217	0.002793	0.003759	0.002149	0.037247	-0.204577	0.001505	-0.006545	0.000217	0.008911	0.001183	0.000861	0.001827	0.001827	0.007623
0.650000	0.001827	-0.001715	0.007301	0.002471	0.001827	0.001827	0.002793	0.007623	0.003437	0.002793	0.002471	0.001827	0.005047	0.002793	0.004725	-0.003003	0.002793	-0.002681	0.004081	0.001505	0.002471	-0.007833	0.315779	0.001827	0.000217	0.000539	0.000539	0.009555	0.003437	0.001183	0.002793	0.003437
0.660000	0.002793	0.002471	0.003115	0.003115	0.002471	0.001827	0.002149	0.004725	0.002471	0.002793	0.003115	0.002149	-0.003969	0.002471	0.052059	0.001183	0.001827	-0.001715	0.002471	0.002793	0.001827	0.003759	0.375671	0.000861	0.002793	0.004725	-0.004291	0.005047	-0.000427	0.033061	0.002149	0.002149
0.670000	0.002793	0.002149	0.001183	0.001505	0.002149	0.001505	0.000217	0.001183	0.003115	0.004081	0.002793	0.002149	0.021147	0.002471	0.031129	0.002793	0.002471	0.002149	0.002149	0.004403	0.000217	0.003437	0.083615	-0.001715	0.000217	0.005047	0.001183	0.002471	0.001505	0.005369	0.006013	0.005691
0.680000	0.013741	0.003115	0.006335	-0.003325	0.002471	0.003437	0.003115	0.002149	0.002471	0.002149	0.001827	0.002149	0.019537	0.002793	0.057533	0.002471	0.001827	0.013741	0.002471	0.001505	0.005369	0.001505	-0.060320	-0.001071	0.001505	0.003437	0.005691	0.005691	0.009555	0.003115	-0.000105	0.000861
0.690000	0.004403	0.002149	0.012775	0.003437	0.001827	0.001827	0.002149	0.001183	0.002149	0.001827	0.001827	0.002471	-0.009443	0.001505	0.021147	0.002149	0.002149	0.005691	0.002793	0.001505	0.002793	0.001505	-0.203611	-0.001393	0.002793	0.004081	0.004081	0.007945	0.000217	-0.001071	0.002793	-0.024577
0.700000	0.002471	0.002149	0.004725	0.002471	0.002149	0.002793	0.002793	0.001827	-0.007189	0.002149	0.002471	0.001505	0.023079	0.002793	0.036925	0.002793	0.002471	-0.014917	0.002471	0.002793	0.002793	-0.003003	-0.216491	0.001505	0.004081	-0.014273	0.018249	0.007945	0.003115	0.004081	0.002471	-0.000427
0.710000	0.004403	0.002149	0.014385	0.002471	0.002149	0.002149	0.001183	0.006335	0.001827	0.002471	0.002149	0.001827	0.021469	0.002793	0.027265	0.002471	0.002471	-0.008155	0.002793	0.000217	0.002471	0.000539	0.445224	0.002149	0.004403	0.005369	0.005369	0.009233	0.001827	0.001183	0.000539	0.006657
0.720000	0.000539	0.001505	0.005691	0.002471	0.001827	0.001827	0.001827	0.000217	0.003115	0.002471	0.002149	0.002149	-0.012341	0.002471	0.036925	0.002793	0.004403	0.005047	0.002471	0.002149	0.003115	0.002471	0.602039	0.005047	0.007623	0.003437	0.002793	0.002793	0.003115	-0.002681	-0.003003	0.002471
0.730000	0.002793	0.002793	-0.000749	0.002793	0.002471	0.002471	0.002149	-0.004291	0.001827	0.002471	-0.003647	0.002471	0.017283	0.005047	0.022113	0.002149	0.001505	0.022113	0.002471	0.002793	0.002793	0.004403	0.411092	0.002471	0.001505	-0.000105	0.002793	0.001183	-0.001071	0.002149	0.006335	0.000217
0.740000	0.000539	0.002149	0.003437	0.002149	-0.001715	0.002149	0.001505	0.004403	0.002149	0.002793	0.002471	0.003115	0.047873	0.002149	0.028875	0.002793	0.002149	-0.002359	0.003759	0.000539	0.002149	0.008267	-0.387474	0.006013	-0.001715	0.002793	0.001505	0.000861	0.001183	-0.000749	0.002149	0.003437
0.750000	0.004081	-0.007511	0.011487	0.003437	0.002471	0.002471	0.002471	0.009877	0.002793	0.002793	0.001827	0.002793	0.018893	0.002149	0.020503	0.001827	0.002471	0.005691	0.002793	0.001505	0.004081	0.000539	-0.097350	0.001183	0.002149	0.002471	0.000861	0.000861	0.006979	-0.002037	0.004403	0.002471
0.760000	0.002471	0.003759	0.000217	0.002471	0.001827	0.002793	0.003437	-0.000749	0.002471	0.002471	0.002793	0.002793	-0.011697	0.003115	0.005047	0.002471	0.001827	-0.015883	0.003115	0.001827	0.001827	0.002793	-0.003325	0.001183	0.001505	0.002793	0.010843	0.001505	0.003437	-0.026187	-0.000749	0.004081
0.770000	0.003437	0.002149	0.006657	0.003437	0.002793	0.002793	-0.001715	-0.007189	0.002149	-0.000749	0.001505	0.002471	0.021147	0.002793	0.010199	0.001827	0.002149	-0.021679	0.003437	0.003115	0.003115	0.001827	0.000217	0.009233	0.000861	0.005047	-0.001393	0.002149	-0.003647	0.001183	0.004725	0.003759
0.780000	0.024367	0.002793	0.004081	0.001505	0.001827	0.001827	0.002149	0.001183	0.002793	0.002471	0.002793	0.002149	0.016961	0.002793	0.054635	0.003437	0.002149	0.002471	0.002471	0.001827	-0.001393	0.000217	-0.000427	-0.003969	0.003759	0.003115	-0.000105	0.003759	0.002149	0.001827	0.005369	-0.010409
0.790000	0.002471	0.002471	0.021147	0.002149	0.002149	0.002471	0.003115	0.004403	0.006657	0.002149	0.002793	0.004081	-0.013629	0.002471	0.008589	0.002471	0.002471	0.038213	0.002149	0.003115	0.005047	0.000539	0.003437	0.006335	0.000217	0.005691	0.002471	0.001183	-0.001715	0.004081	0.001505	0.000217
0.800000	0.002793	0.003115	-0.004291	0.001827	0.002793	0.003437	0.002471	0.006335	0.005369	0.002149	0.002149	-0.000105	0.029197	0.003759	0.027265	0.001827	0.002149	0.006013	0.002471	0.002149	0.003759	0.003759	0.003759	0.001827	0.005691	0.003115	0.002149	0.013419	0.024367	0.002793	0.002471	0.006979
0.810000	-0.003003	0.002471	0.003115	0.001827	0.002793	0.005369	0.002471	0.002149	0.002793	0.002149	0.003115	0.000861	-0.007833	0.001183	0.008267	0.001827	0.006335	0.002793	0.002793	0.002471	0.001827	0.005691	-0.008155	0.006013	0.002471	0.003759	-0.000105	0.002149	0.000539	-0.007833	0.001183	0.000217
