0.460000	-0.006440	0.002530	-0.025447	-0.059315
0.470000	-0.010862	-0.000364	-0.025590	-0.056679
0.480000	-0.007714	0.002147	-0.026754	-0.059391
0.490000	-0.010895	-0.000288	-0.024440	-0.056958
0.500000	-0.008643	0.002040	-0.024736	-0.058800
0.510000	-0.010634	0.001053	-0.024405	-0.057821
0.520000	-0.009522	0.001431	-0.025675	-0.058006
0.530000	-0.009821	0.000408	-0.024185	-0.057945
0.540000	-0.009063	0.000762	-0.025862	-0.057869
0.550000	-0.009284	0.000421	-0.024331	-0.058091
0.560000	-0.009871	0.000423	-0.025424	-0.057716
0.570000	-0.008545	0.001951	-0.023816	-0.058552
0.580000	-0.010543	-3.220581E-5	-0.025567	-0.057592
0.590000	-0.008844	0.000850	-0.024606	-0.058982
0.600000	-0.010296	-0.000889	-0.025470	-0.056896
0.610000	-0.008439	0.000709	-0.025300	-0.059606
0.620000	-0.010969	-0.000171	-0.026066	-0.056643
0.630000	-0.008138	0.000997	-0.025080	-0.060132
0.640000	-0.011543	-0.000739	-0.025953	-0.057390
0.650000	-0.007932	0.001807	-0.024581	-0.059476
0.660000	-0.010818	-0.000549	-0.025176	-0.056452
0.670000	-0.007965	0.001945	-0.024968	-0.059396
0.680000	-0.011699	-0.001275	-0.024834	-0.056222
0.690000	-0.006890	0.001673	-0.025267	-0.060199
0.700000	-0.011426	-0.001032	-0.025782	-0.057336
0.710000	-0.007143	0.001757	-0.024434	-0.060120
0.720000	-0.011795	-0.001102	-0.025299	-0.057107
0.730000	-0.007436	0.001814	-0.025470	-0.060014
0.740000	-0.011523	-0.000541	-0.024992	-0.055998
0.750000	-0.007689	0.002827	-0.025133	-0.060072
0.760000	-0.011892	-0.001423	-0.025894	-0.056566
0.770000	-0.007681	0.002378	-0.024946	-0.059860
0.780000	-0.011581	-0.001313	-0.026052	-0.056765
0.790000	-0.007971	0.002265	-0.024815	-0.059976
0.800000	-0.012217	-0.001499	-0.024950	-0.056373
0.810000	-0.007429	0.002411	-0.024279	-0.060305
0.820000	-0.011462	-0.001003	-0.025720	-0.056102
0.830000	-0.007813	0.002258	-0.024517	-0.059918
0.840000	-0.010803	-0.000851	-0.024291	-0.056767
0.850000	-0.007200	0.002409	-0.024266	-0.059617
0.860000	-0.011626	-0.000664	-0.024813	-0.057348
0.870000	-0.007407	0.002225	-0.025322	-0.059395
0.880000	-0.010814	-0.000485	-0.025395	-0.056649
0.890000	-0.007841	0.001446	-0.025716	-0.059090
0.900000	-0.010715	-8.836717E-5	-0.024747	-0.056629
0.910000	-0.008249	0.001692	-0.024470	-0.059092
0.920000	-0.010339	8.180288E-6	-0.024937	-0.056945
0.930000	-0.008292	0.002200	-0.024911	-0.059102
0.940000	-0.010287	-0.000123	-0.025754	-0.057554
0.950000	-0.008049	0.001393	-0.025103	-0.058555
0.960000	-0.010788	0.000298	-0.024673	-0.056836
0.970000	-0.008837	0.001618	-0.025753	-0.058573
0.980000	-0.010380	0.000110	-0.025314	-0.057134
0.990000	-0.008907	0.001168	-0.025487	-0.058903
1.000000	-0.010004	0.000516	-0.025851	-0.056857
1.010000	0.004040	0.400040	0.592258	0.085222
1.020000	0.207597	1.463124	2.167973	0.488140
1.030000	0.591906	1.770202	2.390739	0.761515
1.040000	0.638767	1.790775	2.160977	0.860402
1.050000	0.589156	1.873172	2.094562	0.903262
1.060000	0.573509	1.840022	1.895484	0.905420
1.070000	0.539054	1.890260	1.868904	0.905868
1.080000	0.536227	1.853054	1.721845	0.890127
1.090000	0.512701	1.891822	1.714495	0.883612
1.100000	0.513106	1.856157	1.602417	0.865304
1.110000	0.495330	1.885525	1.602502	0.855244
1.120000	0.497202	1.854360	1.511196	0.836788
1.130000	0.481575	1.879341	1.512272	0.828016
1.140000	0.482650	1.850633	1.435239	0.809996
1.150000	0.469042	1.869427	1.437055	0.798966
1.160000	0.469447	1.845026	1.373547	0.783286
1.170000	0.458034	1.856966	1.372292	0.771974
1.180000	0.457631	1.839209	1.320144	0.757477
1.190000	0.446708	1.846845	1.314786	0.746913
1.200000	0.446399	1.832510	1.271495	0.732389
1.210000	0.436983	1.838729	1.264618	0.721215
1.220000	0.434669	1.826453	1.228149	0.708764
1.230000	0.426777	1.828246	1.218575	0.698168
1.240000	0.425487	1.819435	1.190213	0.685524
1.250000	0.417656	1.819238	1.179292	0.675081
1.260000	0.415650	1.812614	1.157483	0.662320
1.270000	0.409412	1.810071	1.143616	0.651357
1.280000	0.406560	1.805312	1.126384	0.639978
1.290000	0.400502	1.801642	1.110460	0.630507
1.300000	0.397755	1.799768	1.098786	0.618736
1.310000	0.054318	0.282923	0.567816	1.066507
1.320000	0.001946	1.004703	1.896528	2.020581
1.330000	0.006252	1.833313	1.829784	1.947644
1.340000	-0.031811	1.613088	1.292492	1.727245
1.350000	0.015274	1.711261	1.322683	1.667558
1.360000	-0.012903	1.449126	1.013365	1.525261
1.370000	0.026829	1.533687	1.116198	1.504059
1.380000	-0.002306	1.319011	0.893752	1.402266
1.390000	0.028476	1.394187	1.003642	1.398015
1.400000	0.003086	1.215112	0.829445	1.319952
1.410000	0.028085	1.281596	0.924440	1.321179
1.420000	0.005110	1.135492	0.782184	1.258142
1.430000	0.025233	1.189460	0.866622	1.260783
1.440000	0.006863	1.071612	0.751374	1.207831
1.450000	0.022947	1.111393	0.815284	1.209633
1.460000	0.007492	1.018210	0.725915	1.164472
1.470000	0.021366	1.046582	0.775386	1.165083
1.480000	0.007188	0.972087	0.707507	1.128884
1.490000	0.017891	0.987846	0.741780	1.123098
1.500000	0.008234	0.930503	0.691315	1.093713
1.510000	0.015972	0.936088	0.705121	1.087132
1.520000	0.030239	0.897200	0.672850	1.062294
1.530000	0.015979	0.891646	0.680554	1.056342
1.540000	0.006285	0.863411	0.656671	1.035982
1.550000	0.014668	0.853141	0.657347	1.025607
1.560000	0.007523	0.836739	0.646193	1.008988
1.570000	0.012597	0.817203	0.634034	1.000029
1.580000	0.007294	0.809243	0.633600	0.984705
1.590000	0.010321	0.784471	0.612666	0.974182
1.600000	0.007838	0.785825	0.622847	0.963066
1.610000	0.066573	0.281033	0.568320	0.776012
1.620000	1.250626	0.764391	1.795378	1.854601
1.630000	1.899128	1.051292	1.982589	2.069584
1.640000	1.674597	1.069563	1.773688	1.814128
1.650000	1.536309	1.190619	1.776170	1.818476
1.660000	1.333632	1.164409	1.607791	1.605124
1.670000	1.271116	1.236936	1.621079	1.616592
1.680000	1.147242	1.208977	1.495200	1.442807
1.690000	1.122633	1.260514	1.508949	1.457736
1.700000	1.034893	1.236620	1.408479	1.314790
1.710000	1.021746	1.271850	1.414630	1.329520
1.720000	0.955867	1.251700	1.337125	1.214751
1.730000	0.947790	1.273442	1.337107	1.226937
1.740000	0.897534	1.263204	1.273883	1.131376
1.750000	0.890116	1.273722	1.265203	1.137859
1.760000	0.848714	1.268239	1.218923	1.064159
1.770000	0.841021	1.270680	1.202418	1.063965
1.780000	0.808643	1.271013	1.169461	1.005262
1.790000	0.799070	1.266653	1.146353	1.001554
1.800000	0.774040	1.271585	1.124294	0.954347
1.810000	0.761404	1.261886	1.097151	0.946975
1.820000	0.743189	1.263102	1.081802	0.911304
1.830000	0.727426	1.254510	1.051983	0.899121
1.840000	0.714499	1.268403	1.044185	0.874079
1.850000	0.699432	1.251082	1.013145	0.857687
1.860000	0.688691	1.266225	1.010635	0.840827
1.870000	0.673141	1.246112	0.977108	0.821264
1.880000	0.666811	1.262056	0.977610	0.810379
1.890000	0.650367	1.240194	0.943357	0.787849
1.900000	0.646351	1.256889	0.947991	0.782388
1.910000	0.086093	0.189668	0.435832	0.583799
1.920000	1.007227	1.121075	1.796745	1.282853
1.930000	1.706420	1.681683	2.163723	1.573686
1.940000	1.396410	1.297602	1.799477	1.558617
1.950000	1.261648	1.253728	1.815194	1.607664
1.960000	1.039833	0.970829	1.575544	1.512360
1.970000	1.009506	0.998216	1.612146	1.519132
1.980000	0.874463	0.806645	1.426469	1.427090
1.990000	0.877150	0.860252	1.470261	1.425443
2.000000	0.780092	0.716316	1.319897	1.349045
2.010000	0.790246	0.771008	1.359657	1.343298
2.020000	0.717894	0.659782	1.238903	1.282247
2.030000	0.725563	0.705915	1.271672	1.272473
2.040000	0.669318	0.619371	1.173583	1.222965
2.050000	0.674639	0.657254	1.198085	1.211099
2.060000	0.631255	0.588596	1.119692	1.172253
2.070000	0.632947	0.618019	1.135376	1.157341
2.080000	0.598926	0.564268	1.073379	1.127190
2.090000	0.596829	0.581945	1.079374	1.108021
2.100000	0.572232	0.543726	1.032573	1.084828
2.110000	0.566074	0.554109	1.030391	1.065731
2.120000	0.548332	0.526750	0.993983	1.048952
2.130000	0.537430	0.530446	0.985864	1.027131
2.140000	0.526765	0.511488	0.960788	1.016444
2.150000	0.514633	0.507744	0.948134	0.992855
2.160000	0.507885	0.497139	0.928213	0.985241
2.170000	0.492819	0.489429	0.910497	0.960776
2.180000	0.491134	0.485839	0.900050	0.958130
2.190000	0.474905	0.469988	0.877798	0.932378
2.200000	0.475764	0.472147	0.872931	0.929872
2.210000	0.043574	0.060111	0.074138	0.052167
2.220000	0.016427	0.023062	-0.023931	-0.058360
2.230000	0.051983	0.054541	0.047552	0.020659
2.240000	0.008938	0.020354	-0.026608	-0.065754
2.250000	0.035342	0.040965	0.031304	0.003398
2.260000	0.002048	0.015581	-0.027599	-0.067931
2.270000	0.024271	0.028962	0.018787	0.003055
2.280000	-0.001316	0.012094	-0.028014	-0.066560
2.290000	0.016477	0.021014	0.008547	-0.020671
2.300000	-0.003364	0.011045	-0.028376	-0.066165
2.310000	0.009367	0.014586	-0.000175	-0.028583
2.320000	-0.003931	0.009526	-0.026195	-0.065262
2.330000	0.003107	0.009210	-0.007448	-0.035085
2.340000	-0.004680	0.008862	-0.025351	-0.062621
2.350000	0.000668	0.006134	-0.012284	-0.040649
2.360000	-0.004882	0.009173	-0.023068	-0.061460
2.370000	-0.003145	0.003131	-0.016229	-0.045474
2.380000	-0.004804	0.009092	-0.021913	-0.058872
2.390000	-0.006272	0.000196	-0.020050	-0.048490
2.400000	-0.004749	0.008322	-0.020902	-0.058518
2.410000	-0.007542	-0.001206	-0.023408	-0.052838
2.420000	-0.004229	0.008305	-0.020029	-0.057021
2.430000	0.000456	-0.001446	-0.025705	-0.054529
2.440000	-0.002767	0.008163	-0.019212	-0.055471
2.450000	-0.010244	-0.002476	-0.026720	-0.057150
2.460000	-0.002422	0.008706	-0.018031	-0.054342
2.470000	-0.011118	-0.002282	-0.028036	-0.057258
2.480000	-0.002299	0.008767	-0.017515	-0.053626
2.490000	-0.012086	-0.003470	-0.028747	-0.059712
2.500000	-0.003011	0.007616	-0.017545	-0.052981
2.510000	-0.012009	-0.003282	-0.030175	-0.059963
2.520000	-0.003134	0.007370	-0.017563	-0.052476
2.530000	-0.011845	-0.002984	-0.030087	-0.060988
2.540000	-0.003636	0.006724	-0.016809	-0.052209
2.550000	-0.012555	-0.002638	-0.029763	-0.061186
2.560000	-0.003977	0.006944	-0.017783	-0.051472
2.570000	-0.011891	-0.002750	-0.030335	-0.062391
2.580000	-0.004320	0.004844	-0.018271	-0.052282
2.590000	-0.011833	-0.003242	-0.030121	-0.062526
2.600000	-0.005336	0.004294	-0.018848	-0.053128
2.610000	-0.011791	-0.002380	-0.029828	-0.062026
2.620000	-0.004824	0.004672	-0.019494	-0.052416
2.630000	-0.011276	-0.001733	-0.029779	-0.062290
2.640000	-0.006240	0.004332	-0.018717	-0.052249
2.650000	-0.011489	-0.001060	-0.028861	-0.062066
2.660000	-0.006708	0.003371	-0.020824	-0.052819
2.670000	-0.011028	-0.000152	-0.027833	-0.061495
2.680000	-0.007161	0.002514	-0.021498	-0.053691
2.690000	-0.010886	0.000955	-0.028379	-0.060966
2.700000	-0.007631	0.002403	-0.021089	-0.054217
2.710000	-0.010128	0.001094	-0.027154	-0.060445
2.720000	-0.007430	0.001938	-0.021635	-0.054127
2.730000	-0.009664	0.001843	-0.026606	-0.060166
2.740000	-0.007875	0.001246	-0.022484	-0.054429
2.750000	-0.009239	0.001272	-0.026704	-0.060145
2.760000	-0.008581	0.000813	-0.022759	-0.054806
2.770000	-0.009195	0.001983	-0.025497	-0.059758
2.780000	-0.008342	0.000768	-0.023875	-0.056107
2.790000	-0.009379	0.002044	-0.025073	-0.059170
2.800000	-0.009114	8.901789E-5	-0.024289	-0.056063
2.810000	-0.009280	0.002356	-0.024671	-0.059166
2.820000	-0.009827	0.000104	-0.025282	-0.057015
2.830000	-0.008031	0.002657	-0.024069	-0.058592
2.840000	-0.010332	-0.001076	-0.024929	-0.056346
2.850000	-0.008187	0.002791	-0.024053	-0.057030
2.860000	-0.009593	1.520704E-5	-0.025270	-0.057448
2.870000	-0.007622	0.003344	-0.023731	-0.057851
2.880000	-0.009794	-0.001076	-0.015909	-0.057353
2.890000	-0.007746	0.002787	-0.022233	-0.057910
2.900000	-0.010291	-0.001788	-0.026974	-0.057630
2.910000	-0.007913	0.002497	-0.022141	-0.057340
2.920000	-0.010444	-0.000918	-0.027656	-0.058454
2.930000	-0.008083	0.003536	-0.021852	-0.056901
2.940000	-0.009990	-0.000612	-0.026991	-0.058550
2.950000	-0.007879	0.002953	-0.021542	-0.056506
2.960000	-0.010471	-0.002202	-0.028157	-0.058602
2.970000	-0.007762	0.002521	-0.022350	-0.057059
2.980000	-0.010868	-0.001500	-0.028030	-0.059330
2.990000	-0.007724	0.002792	-0.022783	-0.056716
3.000000	-0.010588	-0.001418	-0.027026	-0.059935
3.010000	-0.007378	0.002701	-0.022169	-0.056189
3.020000	-0.010880	-0.000714	-0.026947	-0.059483
3.030000	-0.008043	0.002367	-0.021652	-0.056594
3.040000	-0.011188	-0.000709	-0.027381	-0.059120
3.050000	-0.008391	0.002650	-0.022202	-0.056617
3.060000	-0.010565	-0.002150	-0.027475	-0.058794
3.070000	-0.008043	0.002081	-0.022749	-0.056604
3.080000	-0.009953	-0.000414	-0.027273	-0.059709
3.090000	-0.008289	0.002047	-0.022950	-0.057317
3.100000	-0.010635	-0.000975	-0.027073	-0.059679
3.110000	-0.008908	0.002221	-0.022543	-0.056745
3.120000	-0.010685	9.993252E-5	-0.026500	-0.059266
3.130000	-0.008572	0.002468	-0.022467	-0.056211
3.140000	-0.010668	-0.000405	-0.026845	-0.059724
3.150000	-0.008298	0.001988	-0.024002	-0.056126
3.160000	-0.010592	-0.000568	-0.026683	-0.059177
3.170000	-0.008077	0.001207	-0.022954	-0.057228
3.180000	-0.010467	0.000133	-0.025771	-0.059406
3.190000	-0.008506	0.000883	-0.024079	-0.056734
3.200000	-0.009773	0.000124	-0.025674	-0.059224
3.210000	-0.008524	0.001186	-0.023269	-0.056908
3.220000	-0.010351	-0.000135	-0.025767	-0.058756
3.230000	-0.008632	0.001404	-0.023507	-0.056122
3.240000	-0.009336	-0.000314	-0.026445	-0.058829
3.250000	-0.008326	0.001849	-0.024140	-0.056980
3.260000	-0.008691	0.000520	-0.025567	-0.059269
3.270000	-0.009202	0.000798	-0.024625	-0.057513
3.280000	-0.010035	0.000545	-0.025734	-0.058788
3.290000	-0.009535	0.001375	-0.024489	-0.057946
3.300000	-0.010037	0.000650	-0.025540	-0.059005
3.310000	-0.008934	0.001274	-0.024973	-0.057459
3.320000	-0.009047	0.000747	-0.025710	-0.059423
3.330000	-0.009811	0.000878	-0.025436	-0.058011
3.340000	-0.010089	0.001101	-0.024994	-0.059228
3.350000	-0.009500	0.000263	-0.024859	-0.057589
3.360000	-0.009450	0.000433	-0.025195	-0.058379
3.370000	-0.009462	0.000849	-0.024688	-0.056835
3.380000	-0.009482	0.001433	-0.025340	-0.058125
3.390000	-0.009134	0.000572	-0.024871	-0.057976
3.400000	-0.008557	0.001070	-0.025170	-0.058323
3.410000	-0.009344	0.000591	-0.024423	-0.057503
3.420000	-0.008980	0.000751	-0.024046	-0.058128
3.430000	-0.008970	-3.528360E-5	-0.025113	-0.057683
3.440000	-0.008402	0.000696	-0.024347	-0.057964
3.450000	-0.009780	0.000619	-0.024544	-0.057530
3.460000	-0.008903	0.001329	-0.024243	-0.057186
3.470000	-0.009031	0.000970	-0.025543	-0.057310
3.480000	-0.009866	0.000717	-0.024878	-0.057379
3.490000	-0.009700	0.001807	-0.025284	-0.057143
3.500000	-0.010179	0.001500	-0.025106	-0.057824
3.510000	-0.010033	-9.554106E-5	-0.025688	-0.057967
3.520000	-0.009279	0.001659	-0.025054	-0.058304
3.530000	-0.009917	0.000983	-0.025430	-0.058455
3.540000	-0.009988	0.000402	-0.024677	-0.058173
3.550000	-0.009293	-0.000633	-0.024551	-0.057664
3.560000	-0.009021	0.000916	-0.025750	-0.057958
3.570000	-0.008938	0.000736	-0.026032	-0.057557
3.580000	-0.009030	0.001520	-0.024444	-0.057442
3.590000	-0.009838	0.000812	-0.024155	-0.057410
3.600000	-0.008845	0.000845	-0.023981	-0.057569
3.610000	-0.009089	0.000198	-0.025470	-0.058511
3.620000	-0.008902	0.000476	-0.024340	-0.058414
3.630000	-0.009643	0.000223	-0.025148	-0.058070
3.640000	-0.009022	0.000756	-0.024327	-0.057892
3.650000	-0.009231	-0.000322	-0.024852	-0.058230
3.660000	-0.009084	0.001832	-0.024892	-0.057750
3.670000	-0.008874	0.001462	-0.025563	-0.058656
3.680000	-0.009397	0.001162	-0.024571	-0.057077
3.690000	-0.010113	0.000843	-0.025236	-0.058032
3.700000	-0.009215	0.000497	-0.025467	-0.058236
3.710000	-0.009361	0.000824	-0.025052	-0.058826
3.720000	-0.009576	0.000215	-0.024720	-0.058445
3.730000	-0.009347	0.000162	-0.025106	-0.058338
3.740000	-0.008982	0.000798	-0.024675	-0.057664
3.750000	-0.009264	0.001465	-0.025143	-0.058420
3.760000	-0.009057	0.000560	-0.024645	-0.057899
3.770000	-0.009197	0.000460	-0.025770	-0.058512
3.780000	-0.009117	0.000237	-0.024704	-0.057820
3.790000	-0.009144	0.000440	-0.024804	-0.058577
3.800000	-0.008861	0.000256	-0.024953	-0.058070
3.810000	-0.009972	-0.000484	-0.025189	-0.058354
3.820000	-0.009046	0.000764	-0.024917	-0.058268
3.830000	-0.009198	0.000889	-0.024313	-0.058179
3.840000	-0.009427	0.000762	-0.024780	-0.057817
3.850000	-0.009467	0.000286	-0.025041	-0.058273
3.860000	-0.008587	0.000686	-0.024743	-0.057737
3.870000	-0.008692	0.001262	-0.024467	-0.058037
3.880000	-0.008668	0.000131	-0.024342	-0.058551
3.890000	-0.009223	0.001139	-0.024518	-0.058230
3.900000	-0.008505	0.000851	-0.024298	-0.057774
3.910000	-0.008757	0.000502	-0.024555	-0.058308
3.920000	-0.009222	0.000808	-0.024570	-0.058011
3.930000	-0.009940	0.000542	-0.025221	-0.057795
3.940000	-0.009694	0.001072	-0.024894	-0.057858
3.950000	-0.009218	0.000615	-0.025838	-0.059138
3.960000	-0.009724	0.001005	-0.025565	-0.058494
3.970000	-0.009799	0.000678	-0.024942	-0.058270
3.980000	-0.009515	0.000343	-0.025143	-0.058353
3.990000	-0.010282	0.000655	-0.025314	-0.058698
4.000000	-0.009700	6.328402E-5	-0.025119	-0.058583
4.010000	-0.009812	0.000595	-0.025334	-0.058494
4.020000	-0.009512	0.001026	-0.024198	-0.058762
4.030000	-0.009974	-0.000251	-0.025231	-0.058941
4.040000	-0.009374	0.000857	-0.024901	-0.058671
4.050000	-0.009487	0.000209	-0.025211	-0.059019
4.060000	-0.009806	0.000748	-0.025527	-0.058001
4.070000	-0.009408	-0.000295	-0.024962	-0.058394
4.080000	-0.010176	-0.000327	-0.025743	-0.058255
4.090000	-0.009087	0.000352	-0.025380	-0.058169
4.100000	-0.008942	0.000919	-0.024467	-0.057849
4.110000	-0.009267	0.001372	-0.024082	-0.058523
4.120000	-0.009693	0.000928	-0.025006	-0.058449
4.130000	-0.009815	0.000456	-0.025122	-0.057993
4.140000	-0.009211	0.000222	-0.025600	-0.058310
4.150000	-0.008724	0.000776	-0.024903	-0.058117
4.160000	-0.009264	0.000849	-0.024882	-0.058502
4.170000	-0.008681	0.001130	-0.024931	-0.057950
4.180000	-0.008997	0.000538	-0.024859	-0.058042
4.190000	-0.008616	0.000494	-0.024649	-0.057751
4.200000	-0.008750	-0.000110	-0.024503	-0.057611
4.210000	-0.008532	0.000759	-0.024961	-0.058734
4.220000	-0.009427	0.000870	-0.024835	-0.058263
4.230000	-0.009754	-0.000104	-0.024666	-0.058154
4.240000	-0.009862	-0.000188	-0.025397	-0.059077
4.250000	-0.009975	0.000527	-0.024780	-0.058349
4.260000	-0.009366	0.001375	-0.025595	-0.058296
4.270000	-0.009501	0.000363	-0.025215	-0.058432
4.280000	-0.009786	0.000605	-0.024302	-0.058526
4.290000	-0.010038	0.000743	-0.025140	-0.058532
4.300000	-0.009616	0.000271	-0.024979	-0.058137
4.310000	-0.008675	-0.000173	-0.024240	-0.057966
4.320000	-0.009000	0.000169	-0.025164	-0.058333
4.330000	-0.009220	0.001128	-0.024083	-0.058398
4.340000	-0.010031	0.000236	-0.025596	-0.059161
4.350000	-0.009827	0.000156	-0.025526	-0.058580
4.360000	-0.010401	-0.000116	-0.025229	-0.058090
4.370000	-0.009203	0.000465	-0.025244	-0.058312
4.380000	-0.009432	0.000521	-0.024571	-0.057423
4.390000	-0.009153	0.000205	-0.024913	-0.057686
4.400000	-0.009775	0.001352	-0.024865	-0.058581
4.410000	-0.009460	0.000690	-0.025257	-0.058180
4.420000	-0.008897	0.000316	-0.024262	-0.058143
4.430000	-0.009626	0.000696	-0.025178	-0.057963
4.440000	-0.009360	0.000917	-0.024944	-0.057730
4.450000	-0.009519	0.000470	-0.025179	-0.057721
4.460000	-0.009153	-0.000398	-0.025247	-0.059151
4.470000	-0.009396	-0.000491	-0.025213	-0.058290
4.480000	-0.008961	0.000448	-0.025519	-0.058039
4.490000	-0.009563	0.000582	-0.024674	-0.058061
4.500000	-0.010027	0.000710	-0.025989	-0.058845
4.510000	-0.009532	-0.000251	-0.025175	-0.058866
4.520000	-0.009144	-0.000375	-0.025238	-0.058436
4.530000	-0.009704	0.000102	-0.025535	-0.058016
4.540000	-0.009298	-7.942053E-5	-0.024621	-0.058579
4.550000	-0.010169	0.000746	-0.025469	-0.059102
4.560000	-0.009802	0.000566	-0.025289	-0.058530
4.570000	-0.010024	0.000479	-0.025784	-0.058839
4.580000	-0.009630	0.000197	-0.025015	-0.058160
4.590000	-0.009568	0.000500	-0.025718	-0.058859
4.600000	-0.009730	-0.000123	-0.025683	-0.058752
4.610000	-0.009480	0.001382	-0.024523	-0.058335
4.620000	-0.009806	0.000621	-0.024917	-0.058003
4.630000	-0.009717	0.000720	-0.024900	-0.058088
4.640000	-0.010201	-1.734473E-6	-0.024887	-0.058222
4.650000	-0.009674	5.531292E-5	-0.025228	-0.058197
4.660000	-0.009329	0.000585	-0.025204	-0.058126
4.670000	-0.009836	0.000447	-0.025250	-0.058282
4.680000	-0.009190	0.000541	-0.024884	-0.058053
4.690000	-0.009047	0.000185	-0.025529	-0.058948
4.700000	-0.009281	0.000770	-0.024643	-0.058378
4.710000	-0.009270	0.000892	-0.024526	-0.057449
4.720000	-0.009387	0.001657	-0.024622	-0.058486
4.730000	-0.009177	0.000418	-0.024545	-0.057361
4.740000	-0.009468	0.000858	-0.024605	-0.057951
4.750000	-0.009108	0.001428	-0.024861	-0.058441
4.760000	-0.009527	-2.889571E-5	-0.003492	-0.058210
4.770000	-0.008757	0.000690	-0.021575	-0.057909
4.780000	-0.009227	0.000930	-0.028275	-0.058073
4.790000	-0.009629	-0.000154	-0.023316	-0.058031
4.800000	-0.009668	0.000458	-0.027315	-0.057964
4.810000	-0.009542	0.000568	-0.023278	-0.057523
4.820000	-0.010046	0.000426	-0.027626	-0.058409
4.830000	-0.009213	0.001200	-0.022730	-0.058043
4.840000	-0.009122	-0.000126	-0.026869	-0.057947
4.850000	-0.008820	0.000167	-0.024633	-0.058149
4.860000	-0.009466	0.000486	-0.026686	-0.058459
4.870000	-0.009427	0.001139	-0.022996	-0.058304
4.880000	-0.009835	0.000842	-0.025083	-0.057716
4.890000	-0.010012	0.001426	-0.023821	-0.058049
4.900000	-0.009320	0.000895	-0.025856	-0.057943
4.910000	-0.009253	0.000468	-0.023457	-0.057849
4.920000	-0.009384	0.000832	-0.024951	-0.058119
4.930000	-0.010104	0.000224	-0.024872	-0.057998
4.940000	-0.009544	0.001043	-0.025210	-0.059193
4.950000	-0.009355	0.000648	-0.024346	-0.058268
4.960000	-0.009599	0.000365	-0.025062	-0.058344
4.970000	-0.009611	0.000338	-0.025088	-0.057811
4.980000	-0.009676	0.000336	-0.025312	-0.057836
4.990000	-0.010148	0.000664	-0.024569	-0.057656
5.000000	-0.009205	0.001561	-0.025157	-0.057970
5.010000	-0.009349	0.000799	-0.024109	-0.058447
5.020000	-0.009005	0.000531	-0.024345	-0.057879
5.030000	-0.008918	0.000195	-0.024829	-0.057921
5.040000	-0.009082	0.000457	-0.024616	-0.056832
5.050000	-0.009758	0.000867	-0.023987	-0.057930
5.060000	-0.008951	0.000471	-0.024445	-0.057134
5.070000	-0.009565	0.000851	-0.024748	-0.057659
