	0.660000	-0.006149	0.002314	-0.019903	-0.056388
	0.670000	-0.004474	0.004575	-0.017253	-0.054802
	0.680000	-0.006037	0.003955	-0.020400	-0.056754
	0.690000	-0.004589	0.007063	-0.016516	-0.054781
	0.700000	-0.006221	0.002677	-0.020134	-0.056772
	0.710000	-0.005652	0.006056	-0.017061	-0.055067
	0.720000	-0.006482	0.002975	-0.020252	-0.057427
	0.730000	-0.005435	0.006385	-0.016662	-0.055098
	0.740000	-0.006055	0.003304	-0.020593	-0.057395
	0.750000	-0.006426	0.005477	-0.016980	-0.054527
	0.760000	-0.006084	0.002602	-0.021508	-0.057889
	0.770000	-0.007009	0.005479	-0.017099	-0.055012
	0.780000	-0.006174	0.002312	-0.020476	-0.057752
	0.790000	-0.006325	0.005113	-0.017419	-0.054539
	0.800000	-0.006168	0.003254	-0.020483	-0.056342
	0.810000	-0.006939	0.005483	-0.017124	-0.053975
	0.820000	-0.006231	0.002940	-0.020426	-0.057131
	0.830000	-0.006582	0.006349	-0.017794	-0.055108
	0.840000	-0.005939	0.004311	-0.020124	-0.057332
	0.850000	-0.006538	0.005128	-0.016863	-0.054640
	0.860000	-0.005977	0.003278	-0.020022	-0.056824
	0.870000	-0.006506	0.005423	-0.016971	-0.054494
	0.880000	-0.005098	0.003031	-0.019909	-0.057241
	0.890000	-0.006671	0.004417	-0.017995	-0.055653
	0.900000	-0.005866	0.003626	-0.020505	-0.056815
	0.910000	-0.007200	0.004189	-0.017484	-0.055733
	0.920000	-0.005707	0.002925	-0.019727	-0.056437
	0.930000	-0.006728	0.005100	-0.017581	-0.055163
	0.940000	-0.005222	0.003647	-0.019325	-0.056328
	0.950000	-0.005940	0.005660	-0.017948	-0.054662
	0.960000	-0.005919	0.004378	-0.020200	-0.056760
	0.970000	-0.005932	0.005307	-0.017495	-0.054900
	0.980000	-0.005320	0.004698	-0.019069	-0.056537
	0.990000	-0.006458	0.004716	-0.017600	-0.020379
	1.000000	0.089964	1.070654	1.229177	0.357827
	1.010000	0.454429	1.874587	2.152207	0.732604
	1.020000	0.638424	1.952411	2.105481	0.863727
	1.030000	0.629509	2.042556	2.054380	0.911958
	1.040000	0.628632	2.012352	1.892634	0.898569
	1.050000	0.601878	2.062002	1.840803	0.893826
	1.060000	0.602384	2.026934	1.709408	0.861968
	1.070000	0.581529	2.066129	1.673180	0.844939
	1.080000	0.581833	2.033829	1.573973	0.810426
	1.090000	0.564313	2.063148	1.551209	0.790482
	1.100000	0.564579	2.033042	1.473893	0.758947
	1.110000	0.548723	2.057279	1.460720	0.740820
	1.120000	0.548013	2.029341	1.398984	0.713825
	1.130000	0.534637	2.047340	1.387695	0.698871
	1.140000	0.532854	2.024364	1.341918	0.675819
	1.150000	0.521117	2.035835	1.331961	0.661846
	1.160000	0.518716	2.016499	1.294082	0.641935
	1.170000	0.507902	2.024481	1.287768	0.631175
	1.180000	0.504917	2.008483	1.258752	0.616366
	1.190000	0.496500	2.010862	1.249517	0.605588
	1.200000	0.491650	1.998501	1.224810	0.592051
	1.210000	0.484314	1.998094	1.215808	0.582830
	1.220000	0.481498	1.988656	1.199852	0.572502
	1.230000	0.473927	1.986130	1.189337	0.563743
	1.240000	0.468850	1.979600	1.176656	0.555457
	1.250000	0.463308	1.973492	1.164356	0.547901
	1.260000	0.458232	1.970206	1.156662	0.540996
	1.270000	0.452711	1.961176	1.144743	0.533110
	1.280000	0.448804	1.960203	1.138882	0.526509
	1.290000	0.444094	1.951228	1.125305	0.298493
	1.300000	0.062559	0.567697	1.065971	1.515383
	1.310000	-0.012388	1.165982	1.634257	1.959992
	1.320000	0.014973	1.660982	1.491511	1.712902
	1.330000	-0.019503	1.390076	1.199127	1.719233
	1.340000	0.024064	1.511224	1.156935	1.518323
	1.350000	0.006585	1.237355	0.977912	1.551548
	1.360000	0.031464	1.340331	0.990557	1.399375
	1.370000	0.002629	1.107153	0.863693	1.440994
	1.380000	0.031742	1.202041	0.888714	1.318634
	1.390000	0.006810	1.008011	0.790230	1.359135
	1.400000	0.030598	1.091844	0.822077	1.259728
	1.410000	0.009198	0.932398	0.738046	1.292885
	1.420000	0.028334	1.003673	0.767857	1.213610
	1.430000	0.011343	0.873259	0.700590	1.237523
	1.440000	0.025704	0.931641	0.724002	1.172945
	1.450000	0.011667	0.822184	0.669371	1.191632
	1.460000	0.022881	0.871636	0.689216	1.139311
	1.470000	0.012749	0.784635	0.643433	1.151996
	1.480000	0.020321	0.819767	0.660393	1.110098
	1.490000	0.012670	0.753122	0.623706	1.115772
	1.500000	0.018798	0.776289	0.632488	1.083875
	1.510000	0.012878	0.726222	0.607347	1.083015
	1.520000	0.015825	0.741833	0.615278	1.059689
	1.530000	0.013437	0.706124	0.590619	1.053049
	1.540000	0.014982	0.711135	0.592955	1.037532
	1.550000	0.013316	0.688382	0.576250	1.027087
	1.560000	0.012025	0.686300	0.580079	1.017859
	1.570000	0.013529	0.674482	0.564136	1.002604
	1.580000	0.010308	0.665401	0.561291	0.999259
	1.590000	0.013237	0.660382	0.549037	0.138282
	1.600000	0.299868	0.731703	1.002076	0.973538
	1.610000	1.469351	1.162195	1.723587	1.816562
	1.620000	1.678069	1.297571	1.707377	1.698940
	1.630000	1.453934	1.336487	1.567746	1.679182
	1.640000	1.374521	1.371458	1.478047	1.443878
	1.650000	1.190656	1.379795	1.365276	1.406561
	1.660000	1.156952	1.386078	1.295466	1.217707
	1.670000	1.031608	1.388790	1.206897	1.197250
	1.680000	1.021214	1.383805	1.154202	1.057871
	1.690000	0.930146	1.385420	1.087109	1.052080
	1.700000	0.930654	1.367969	1.044591	0.948212
	1.710000	0.861421	1.372473	0.994449	0.946849
	1.720000	0.865425	1.348826	0.960102	0.870731
	1.730000	0.811170	1.355746	0.923487	0.868993
	1.740000	0.816010	1.328814	0.894324	0.814422
	1.750000	0.774171	1.337339	0.867773	0.809756
	1.760000	0.777034	1.309701	0.842957	0.771279
	1.770000	0.745478	1.320844	0.825957	0.764385
	1.780000	0.745597	1.290741	0.802659	0.738548
	1.790000	0.721901	1.299957	0.790093	0.727736
	1.800000	0.719969	1.270514	0.769225	0.711690
	1.810000	0.702251	1.282297	0.760874	0.697758
	1.820000	0.696957	1.251699	0.741743	0.689799
	1.830000	0.684501	1.264583	0.738195	0.671915
	1.840000	0.677742	1.234762	0.719103	0.670269
	1.850000	0.669432	1.247321	0.719095	0.651287
	1.860000	0.661326	1.218339	0.701792	0.657000
	1.870000	0.657321	1.230509	0.700739	0.633653
	1.880000	0.646261	1.203338	0.684726	0.642260
	1.890000	0.645506	1.212749	0.686703	0.289682
	1.900000	0.191559	0.392804	0.817291	1.022147
	1.910000	1.178422	1.188445	1.741028	1.464720
	1.920000	1.456185	1.429981	1.768572	1.468214
	1.930000	1.130091	1.109629	1.537539	1.526542
	1.940000	1.100964	1.116872	1.488319	1.430065
	1.950000	0.869201	0.872187	1.320054	1.436607
	1.960000	0.893071	0.921196	1.294223	1.340574
	1.970000	0.728276	0.745367	1.161481	1.338476
	1.980000	0.765249	0.807497	1.148670	1.259479
	1.990000	0.639489	0.671730	1.042061	1.255396
	2.000000	0.677764	0.731700	1.033988	1.192292
	2.010000	0.579502	0.624795	0.948928	1.188238
	2.020000	0.612763	0.680242	0.944582	1.140675
	2.030000	0.536524	0.594451	0.876130	1.132820
	2.040000	0.563401	0.638132	0.872380	1.094992
	2.050000	0.504495	0.570909	0.817775	1.084614
	2.060000	0.523513	0.606440	0.814105	1.058640
	2.070000	0.479473	0.553845	0.770706	1.045778
	2.080000	0.492338	0.579692	0.766486	1.026091
	2.090000	0.462137	0.539316	0.733270	1.012693
	2.100000	0.468065	0.557425	0.727653	0.998432
	2.110000	0.446222	0.527738	0.701673	0.981373
	2.120000	0.447728	0.537757	0.694591	0.973116
	2.130000	0.433453	0.516233	0.674945	0.956490
	2.140000	0.429198	0.520794	0.666337	0.950278
	2.150000	0.424184	0.507443	0.652424	0.932761
	2.160000	0.415198	0.505419	0.642870	0.929433
	2.170000	0.416019	0.498718	0.632924	0.910922
	2.180000	0.403290	0.492752	0.622506	0.910836
	2.190000	0.408395	0.491804	0.617023	0.035203
	2.200000	0.050895	0.072349	0.063264	-0.059909
	2.210000	0.019558	0.022344	-0.010390	0.024940
	2.220000	0.041444	0.055967	0.041113	-0.064566
	2.230000	0.014477	0.018011	-0.015906	0.008273
	2.240000	0.028796	0.043496	0.028091	-0.066646
	2.250000	0.010359	0.014110	-0.018632	-0.004857
	2.260000	0.018978	0.033111	0.017496	-0.066457
	2.270000	0.006729	0.012561	-0.020517	-0.014785
	2.280000	0.011185	0.025840	0.009828	-0.066120
	2.290000	0.004910	0.011252	-0.020782	-0.023887
	2.300000	0.006063	0.018999	0.003490	-0.064445
	2.310000	0.004035	0.011643	-0.019835	-0.030486
	2.320000	0.001348	0.014634	-0.001761	-0.062906
	2.330000	0.003378	0.011327	-0.019883	-0.036317
	2.340000	-0.001415	0.010619	-0.006407	-0.060877
	2.350000	0.002793	0.011885	-0.018073	-0.041628
	2.360000	-0.003619	0.007678	-0.009931	-0.059349
	2.370000	0.002608	0.011469	-0.016684	-0.044645
	2.380000	-0.005857	0.005013	-0.013053	-0.057454
	2.390000	0.002434	0.012300	-0.016586	-0.049162
	2.400000	-0.007179	0.003995	-0.015618	-0.055788
	2.410000	0.002044	0.012266	-0.016092	-0.051022
	2.420000	-0.008903	0.002241	-0.017001	-0.054073
	2.430000	0.001994	0.012562	-0.014238	-0.053201
	2.440000	-0.007891	0.001423	-0.019256	-0.052707
	2.450000	0.001949	0.011415	-0.014667	-0.055349
	2.460000	-0.008999	-0.000233	-0.019785	-0.051698
	2.470000	0.001950	0.011301	-0.013903	-0.057159
	2.480000	-0.008928	-6.611432E-5	-0.020447	-0.051311
	2.490000	0.001208	0.011388	-0.013941	-0.057796
	2.500000	-0.009107	0.000835	-0.021301	-0.051366
	2.510000	8.292680E-5	0.011432	-0.013517	-0.058641
	2.520000	-0.008951	-0.000644	-0.021945	-0.050641
	2.530000	0.000479	0.010538	-0.013591	-0.059856
	2.540000	-0.008923	0.000526	-0.021840	-0.049910
	2.550000	-0.000831	0.010641	-0.012517	-0.059246
	2.560000	-0.008302	-0.000395	-0.021830	-0.049889
	2.570000	-0.000540	0.009857	-0.014089	-0.059520
	2.580000	-0.008185	0.000984	-0.021910	-0.050000
	2.590000	-0.001017	0.009171	-0.013460	-0.059974
	2.600000	-0.007393	0.001056	-0.021808	-0.050262
	2.610000	-0.002688	0.008430	-0.013905	-0.060892
	2.620000	-0.007375	0.001477	-0.021665	-0.050123
	2.630000	-0.003062	0.008595	-0.013782	-0.060038
	2.640000	-0.006991	0.002912	-0.020812	-0.050340
	2.650000	-0.003150	0.007872	-0.014586	-0.059174
	2.660000	-0.005955	0.003606	-0.021264	-0.050259
	2.670000	-0.004109	0.007207	-0.014843	-0.059784
	2.680000	-0.005674	0.003337	-0.021591	-0.050700
	2.690000	-0.003790	0.006486	-0.014610	-0.058719
	2.700000	-0.005916	0.003718	-0.019926	-0.051403
	2.710000	-0.004827	0.006105	-0.015220	-0.058338
	2.720000	-0.005268	0.004701	-0.020551	-0.051800
	2.730000	-0.004522	0.006409	-0.016228	-0.058230
	2.740000	-0.004599	0.004774	-0.019014	-0.051956
	2.750000	-0.005140	0.006004	-0.016408	-0.057428
	2.760000	-0.004332	0.004865	-0.019729	-0.053022
	2.770000	-0.006001	0.005284	-0.016421	-0.057344
	2.780000	-0.004465	0.004927	-0.019377	-0.053750
	2.790000	-0.006200	0.003690	-0.015862	-0.057261
	2.800000	-0.004276	0.005747	-0.019224	-0.053869
	2.810000	-0.006982	0.004464	-0.017247	-0.056808
	2.820000	-0.004186	0.006289	-0.018272	-0.054916
	2.830000	-0.007065	0.003974	-0.017508	-0.055547
	2.840000	-0.003808	0.006731	-0.017716	-0.054846
	2.850000	-0.007095	0.003579	-0.018320	-0.056185
	2.860000	-0.003784	0.006777	-0.017591	-0.054920
	2.870000	-0.007113	0.003840	-0.019047	-0.055786
	2.880000	-0.003772	0.006549	-0.018151	-0.056208
	2.890000	-0.007119	0.003133	-0.017657	-0.055536
	2.900000	-0.003773	0.006866	-0.017543	-0.054936
	2.910000	-0.006810	0.003162	-0.018814	-0.054516
	2.920000	-0.003446	0.007438	-0.017421	-0.056459
	2.930000	-0.007392	0.002973	-0.018928	-0.054373
	2.940000	-0.002946	0.006382	-0.018222	-0.056894
	2.950000	-0.006908	0.002704	-0.019441	-0.054892
	2.960000	-0.003992	0.007211	-0.017460	-0.056745
	2.970000	-0.007790	0.003803	-0.019208	-0.054413
	2.980000	-0.004439	0.007440	-0.016757	-0.056264
	2.990000	-0.006779	0.003312	-0.019523	-0.054227
	3.000000	-0.004129	0.006646	-0.016486	-0.057037
	3.010000	-0.007345	0.002515	-0.019752	-0.053246
	3.020000	-0.003644	0.005820	-0.017805	-0.057288
	3.030000	-0.007150	0.002654	-0.018889	-0.053641
	3.040000	-0.003833	0.006287	-0.016449	-0.056928
	3.050000	-0.006965	0.003167	-0.019776	-0.054270
	3.060000	-0.004315	0.006424	-0.017492	-0.057577
	3.070000	-0.007130	0.002762	-0.019755	-0.054010
	3.080000	-0.004789	0.005250	-0.017216	-0.056886
	3.090000	-0.007001	0.002903	-0.019989	-0.053722
	3.100000	-0.004613	0.005717	-0.017324	-0.057129
	3.110000	-0.007142	0.003716	-0.019580	-0.053824
	3.120000	-0.004807	0.006197	-0.017393	-0.056420
	3.130000	-0.007259	0.003912	-0.018906	-0.053251
	3.140000	-0.003815	0.006312	-0.016180	-0.056608
	3.150000	-0.006901	0.003525	-0.019356	-0.054008
	3.160000	-0.005058	0.005728	-0.017613	-0.056835
	3.170000	-0.006696	0.003450	-0.019896	-0.054124
	3.180000	-0.004346	0.005476	-0.016848	-0.056417
	3.190000	-0.006400	0.004594	-0.018739	-0.054203
	3.200000	-0.004624	0.005064	-0.017578	-0.056638
	3.210000	-0.006744	0.004357	-0.018996	-0.054324
	3.220000	-0.005245	0.004965	-0.017964	-0.056820
	3.230000	0.010428	0.003242	-0.019858	-0.055084
	3.240000	-0.003362	0.004726	-0.017820	-0.057045
	3.250000	-0.008249	0.003767	-0.019366	-0.054898
	3.260000	-0.003534	0.004859	-0.017661	-0.057196
	3.270000	-0.007159	0.003962	-0.019192	-0.054177
	3.280000	-0.003917	0.004980	-0.017825	-0.057206
	3.290000	-0.007703	0.003262	-0.019338	-0.055398
	3.300000	-0.004070	0.004978	-0.018011	-0.056718
	3.310000	-0.007238	0.003581	-0.019768	-0.055235
	3.320000	-0.004506	0.004984	-0.018250	-0.056851
	3.330000	-0.006528	0.005099	-0.018940	-0.055736
	3.340000	-0.005452	0.004548	-0.018082	-0.056096
	3.350000	-0.006286	0.004276	-0.019079	-0.055801
	3.360000	-0.005676	0.004664	-0.018573	-0.056940
	3.370000	-0.006684	0.004785	-0.018942	-0.055974
	3.380000	-0.005337	0.003307	-0.018700	-0.056174
	3.390000	-0.006666	0.004465	-0.018523	-0.055144
	3.400000	-0.005669	0.003292	-0.018768	-0.056292
	3.410000	-0.006059	0.003868	-0.018160	-0.055958
	3.420000	-0.005911	0.003819	-0.019087	-0.056474
	3.430000	-0.006744	0.003708	-0.019695	-0.055804
	3.440000	-0.006526	0.003957	-0.019552	-0.056601
	3.450000	-0.006195	0.004497	-0.019281	-0.056003
	3.460000	-0.006108	0.003866	-0.019314	-0.056417
	3.470000	-0.005651	0.003972	-0.017979	-0.056475
	3.480000	-0.006590	0.004327	-0.019549	-0.055998
	3.490000	-0.005530	0.004476	-0.019291	-0.056845
	3.500000	-0.007600	0.004484	-0.019297	-0.055976
	3.510000	-0.006160	0.004340	-0.019209	-0.056560
	3.520000	-0.006736	0.004600	-0.018465	-0.055625
	3.530000	-0.005713	0.005753	-0.018728	-0.056262
	3.540000	-0.006824	0.003663	-0.018893	-0.054983
	3.550000	-0.005640	0.004453	-0.019557	-0.056217
	3.560000	-0.005978	0.004813	-0.019075	-0.056539
	3.570000	-0.006084	0.004651	-0.018788	-0.056359
	3.580000	-0.007402	0.003729	-0.019452	-0.056712
	3.590000	-0.005438	0.004696	-0.019364	-0.056212
	3.600000	-0.006752	0.004298	-0.018945	-0.055929
	3.610000	-0.005717	0.004797	-0.018900	-0.056601
	3.620000	-0.006803	0.003306	-0.019054	-0.055890
	3.630000	-0.005981	0.004454	-0.018198	-0.056028
	3.640000	-0.006264	0.004522	-0.017856	-0.055488
	3.650000	-0.005551	0.004893	-0.018042	-0.056985
	3.660000	-0.006035	0.003533	-0.018299	-0.055862
	3.670000	-0.006057	0.003642	-0.018256	-0.056649
	3.680000	-0.006496	0.002825	0.005745	-0.055860
	3.690000	-0.005954	0.003657	-0.015420	-0.056948
	3.700000	-0.006584	0.004026	-0.021385	-0.055604
	3.710000	-0.005579	0.004110	-0.015988	-0.056863
	3.720000	-0.006606	0.003626	-0.021156	-0.055688
	3.730000	-0.005566	0.004157	-0.016521	-0.057082
	3.740000	-0.006308	0.003891	-0.021868	-0.056411
	3.750000	-0.005533	0.004223	-0.016832	-0.057043
	3.760000	-0.006331	0.003835	-0.021561	-0.055846
	3.770000	-0.005518	0.003967	-0.017133	-0.056626
	3.780000	-0.006337	0.003458	-0.020663	-0.056222
	3.790000	-0.006123	0.004295	-0.017647	-0.056593
	3.800000	-0.006103	0.004082	-0.019585	-0.055953
	3.810000	-0.005425	0.004045	-0.016798	-0.055918
	3.820000	-0.006713	0.004907	-0.020615	-0.056549
	3.830000	-0.006105	0.004229	-0.017428	-0.056603
	3.840000	-0.005805	0.004136	-0.019733	-0.055946
	3.850000	-0.005697	0.004304	-0.017621	-0.056223
	3.860000	-0.006163	0.004072	-0.019244	-0.056285
	3.870000	-0.005689	0.004056	-0.017765	-0.056225
	3.880000	-0.005863	0.004593	-0.019405	-0.056586
	3.890000	-0.005352	0.005110	-0.018545	-0.056263
	3.900000	-0.006155	0.004272	-0.019613	-0.055343
	3.910000	-0.006009	0.005085	-0.018070	-0.056142
	3.920000	-0.006479	0.005207	-0.019412	-0.056061
	3.930000	-0.006333	0.004260	-0.019168	-0.055809
	3.940000	-0.006190	0.004418	-0.019344	-0.056355
	3.950000	-0.005985	0.004050	-0.018932	-0.055552
	3.960000	-0.005587	0.004601	-0.018638	-0.055671
	3.970000	-0.005307	0.004194	-0.018953	-0.055552
	3.980000	-0.005274	0.003867	-0.018315	-0.055974
	3.990000	-0.006189	0.004235	-0.019238	-0.056192
	4.000000	-0.005407	0.004136	-0.018973	-0.056318
	4.010000	-0.005766	0.004600	-0.018962	-0.056191
	4.020000	-0.006688	0.004120	-0.018608	-0.056017
	4.030000	-0.005853	0.004610	-0.019286	-0.055849
	4.040000	-0.005998	0.004418	-0.018323	-0.055714
	4.050000	-0.006464	0.004647	-0.018627	-0.055510
	4.060000	-0.005461	0.004992	-0.017997	-0.056315
	4.070000	-0.005423	0.004445	-0.019216	-0.056193
	4.080000	-0.005169	0.004865	-0.018087	-0.056014
	4.090000	-0.006585	0.003955	-0.019131	-0.056154
	4.100000	-0.005965	0.003781	-0.018771	-0.055447
	4.110000	-0.005579	0.004608	-0.018528	-0.055742
	4.120000	-0.005037	0.004420	-0.018392	-0.055814
	4.130000	-0.006093	0.004948	-0.018863	-0.056022
	4.140000	0.018663	0.004426	-0.018701	-0.056174
	4.150000	-0.002950	0.004031	-0.019800	-0.055705
	4.160000	-0.009039	0.004327	-0.018485	-0.056149
	4.170000	-0.003621	0.003819	-0.019379	-0.055728
	4.180000	-0.008113	0.004209	-0.018559	-0.055220
	4.190000	-0.003256	0.004529	-0.019007	-0.055637
	4.200000	-0.007800	0.005096	-0.018285	-0.056513
	4.210000	-0.003562	0.004656	-0.018943	-0.055710
	4.220000	-0.007503	0.004679	-0.017741	-0.055235
	4.230000	-0.004152	0.004118	-0.018811	-0.055625
	4.240000	-0.008167	0.004244	-0.018167	-0.055616
	4.250000	-0.003898	0.004804	-0.019337	-0.055892
	4.260000	-0.006245	0.004851	-0.018618	-0.056290
	4.270000	-0.005007	0.004269	-0.018934	-0.055602
	4.280000	-0.007069	0.004715	-0.017465	-0.055937
	4.290000	-0.004902	0.003788	-0.019336	-0.055915
	4.300000	-0.006539	0.004227	-0.018636	-0.055360
	4.310000	-0.005384	0.004524	-0.018901	-0.055815
	4.320000	-0.006405	0.004787	-0.019022	-0.056056
	4.330000	-0.006117	0.004938	-0.019466	-0.056108
	4.340000	-0.005752	0.004423	-0.018830	-0.056403
	4.350000	-0.005183	0.004953	-0.018724	-0.055501
	4.360000	-0.006266	0.005320	-0.018881	-0.056328
	4.370000	-0.006251	0.004769	-0.018980	-0.055573
	4.380000	-0.006226	0.004572	-0.019563	-0.056561
	4.390000	-0.006290	0.005125	-0.018986	-0.056280
	4.400000	-0.006793	0.003960	-0.019253	-0.056237
	4.410000	-0.006402	0.003240	-0.020469	-0.056566
	4.420000	-0.006083	0.004409	-0.019767	-0.056290
	4.430000	-0.007030	0.003456	-0.018800	-0.056820
	4.440000	-0.006137	0.004815	-0.018515	-0.056070
	4.450000	-0.006375	0.004015	-0.019600	-0.056101
	4.460000	-0.005807	0.004316	-0.019027	-0.056704
	4.470000	-0.006363	0.004458	-0.019444	-0.056453
	4.480000	-0.005818	0.003019	-0.019471	-0.055789
	4.490000	-0.007258	0.004082	-0.019051	-0.056349
	4.500000	-0.005641	0.003962	-0.019212	-0.056187
	4.510000	-0.006499	0.003854	-0.018977	-0.055392
	4.520000	-0.005710	0.004464	-0.018674	-0.056421
	4.530000	-0.006434	0.004926	-0.018542	-0.055495
	4.540000	-0.005771	0.005032	-0.019360	-0.056022
	4.550000	-0.006377	0.004728	-0.019150	-0.055851
	4.560000	-0.005825	0.004600	-0.018824	-0.056310
	4.570000	-0.006025	0.003901	-0.019015	-0.055903
	4.580000	-0.006135	0.004116	-0.018946	-0.056261
	4.590000	-0.006056	0.005236	-0.018301	-0.055647
	4.600000	-0.005804	0.003550	-0.018665	-0.055273
	4.610000	-0.006045	0.004213	-0.018550	-0.055611
	4.620000	-0.005815	0.004458	-0.018749	-0.055307
	4.630000	-0.006337	0.004924	-0.018175	-0.055880
	4.640000	-0.005862	0.004740	-0.018472	-0.056281
	4.650000	-0.005689	0.004371	-0.018722	-0.055931
	4.660000	-0.005525	0.004319	-0.019503	-0.055931
	4.670000	-0.007194	0.003836	-0.019026	-0.056240
	4.680000	-0.006324	0.003580	-0.019232	-0.056264
	4.690000	-0.006181	0.003882	-0.018964	-0.056853
	4.700000	-0.006309	0.004448	-0.019285	-0.055728
	4.710000	-0.006497	0.004026	-0.019220	-0.055808
	4.720000	-0.005427	0.004317	-0.019059	-0.056046
	4.730000	-0.006361	0.004144	-0.019116	-0.056737
	4.740000	-0.005856	0.003306	-0.020058	-0.056138
	4.750000	-0.006281	0.003519	-0.019148	-0.056954
	4.760000	-0.005931	0.003557	-0.018815	-0.056557
	4.770000	-0.005910	0.004204	-0.018731	-0.055675
	4.780000	-0.005956	0.005072	-0.018880	-0.056169
	4.790000	-0.005888	0.004083	-0.018976	-0.056625
	4.800000	-0.005975	0.003661	-0.019571	-0.056543
	4.810000	-0.006173	0.004719	-0.018975	-0.055992
	4.820000	-0.006329	0.004618	-0.019265	-0.055889
	4.830000	-0.005560	0.005082	-0.018341	-0.055964
	4.840000	-0.005657	0.004905	-0.018911	-0.056216
	4.850000	-0.006455	0.004526	-0.018356	-0.056281
	4.860000	-0.005478	0.004488	-0.018591	-0.055334
	4.870000	-0.006001	0.004893	-0.018037	-0.055240
	4.880000	-0.005883	0.004469	-0.017962	-0.056251
	4.890000	-0.005945	0.004906	-0.018894	-0.055646
	4.900000	-0.006236	0.004160	-0.018420	-0.055586
	4.910000	-0.005635	0.004569	-0.019393	-0.055930
	4.920000	-0.005901	0.004763	-0.019497	-0.055641
	4.930000	-0.005327	0.004943	-0.018746	-0.056182
	4.940000	-0.005867	0.005944	-0.018250	-0.056329
